,index,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed,county_average_poverty-rate,county_average_population,county_average_pct-white,county_average_pct-af-am,county_average_pct-hispanic,county_average_pct-am-ind,county_average_pct-asian,county_average_pct-nh-pi,county_average_pct-multiple,county_average_pct-other,county_average_median-household-income,county_average_median-gross-rent,county_average_eviction-filing-rate,county_average_eviction-filings,county_average_median-property-value,county_average_evictions_x,county_average_rent-burden,county_average_renter-occupied-households,county_average_pct-renter-occupied,county_average_evictions_y,county_average_eviction-rate,poverty-rate_above_1,poverty-rate_above_5,poverty-rate_above_10,poverty-rate_above_25,poverty-rate_above_50,poverty-rate_above_75,pct-white_above_1,pct-white_above_5,pct-white_above_10,pct-white_above_25,pct-white_above_50,pct-white_above_75,pct-af-am_above_1,pct-af-am_above_5,pct-af-am_above_10,pct-af-am_above_25,pct-af-am_above_50,pct-af-am_above_75,rent-burden_above_1,rent-burden_above_5,rent-burden_above_10,rent-burden_above_25,rent-burden_above_50,rent-burden_above_75,pct-renter-occupied_above_1,pct-renter-occupied_above_5,pct-renter-occupied_above_10,pct-renter-occupied_above_25,pct-renter-occupied_above_50,pct-renter-occupied_above_75,eviction-filing-rate_above_1,eviction-filing-rate_above_5,eviction-filing-rate_above_10,eviction-filing-rate_above_25,eviction-filing-rate_above_50,eviction-filing-rate_above_75,county_average_poverty-rate_above_1,county_average_poverty-rate_above_5,county_average_poverty-rate_above_10,county_average_poverty-rate_above_25,county_average_poverty-rate_above_50,county_average_poverty-rate_above_75,county_average_pct-white_above_1,county_average_pct-white_above_5,county_average_pct-white_above_10,county_average_pct-white_above_25,county_average_pct-white_above_50,county_average_pct-white_above_75,county_average_pct-af-am_above_1,county_average_pct-af-am_above_5,county_average_pct-af-am_above_10,county_average_pct-af-am_above_25,county_average_pct-af-am_above_50,county_average_pct-af-am_above_75,county_average_rent-burden_above_1,county_average_rent-burden_above_5,county_average_rent-burden_above_10,county_average_rent-burden_above_25,county_average_rent-burden_above_50,county_average_rent-burden_above_75,county_average_pct-renter-occupied_above_1,county_average_pct-renter-occupied_above_5,county_average_pct-renter-occupied_above_10,county_average_pct-renter-occupied_above_25,county_average_pct-renter-occupied_above_50,county_average_pct-renter-occupied_above_75,county_average_eviction-filing-rate_above_1,county_average_eviction-filing-rate_above_5,county_average_eviction-filing-rate_above_10,county_average_eviction-filing-rate_above_25,county_average_eviction-filing-rate_above_50,county_average_eviction-filing-rate_above_75,true_label,score,predicted_label
574,9768,2205.1,7.25,144.0,29.56,706.98,49477.5,128930.81,23.6,84.34,11.03,2.35,0.22,0.47,0.06,1.44,0.1,1.0,1.0,0.69,0.69,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
571,9717,3475.0,3.93,177.0,13.44,817.0,66188.0,148500.0,21.7,90.39,6.79,1.02,0.14,0.45,0.03,1.15,0.03,4.0,3.0,1.69,2.25,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
570,9700,2329.0,3.93,111.0,13.44,817.0,66188.0,148500.0,21.7,90.39,6.79,1.02,0.14,0.45,0.03,1.15,0.03,7.0,4.0,3.6,6.31,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
569,9683,4624.0,7.98,578.0,31.6,637.0,51556.0,157700.0,26.4,81.53,14.87,1.86,0.25,0.53,0.0,0.8,0.15,30.0,12.0,2.08,5.19,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
568,9666,4836.1,2.47,135.0,6.81,1091.99,76817.08,188099.78,22.2,91.42,4.94,1.32,0.23,0.6,0.0,1.36,0.12,1.0,0.0,0.0,0.74,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
567,9649,3016.39,2.0,159.0,14.29,746.47,71117.85,171870.63,18.29,91.25,4.37,1.64,0.13,0.97,0.1,1.3,0.23,6.0,5.0,3.14,3.77,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
566,9632,2329.85,0.97,70.0,15.57,668.0,80864.0,177600.0,22.2,92.31,4.0,1.88,0.18,0.64,0.03,0.69,0.28,1.0,1.0,1.43,1.43,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
565,9615,3795.05,0.97,306.0,15.57,668.0,80864.0,177600.0,22.2,92.31,4.0,1.88,0.18,0.64,0.03,0.69,0.28,5.0,4.0,1.31,1.63,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
564,9598,5441.0,10.8,863.0,36.85,711.0,54507.0,163100.0,26.2,80.78,13.42,3.01,0.2,1.25,0.04,1.12,0.18,57.0,26.0,3.01,6.6,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
563,9581,1327.0,1.93,97.0,16.76,673.0,75878.0,189200.0,21.6,87.72,8.7,1.33,0.25,0.46,0.04,1.47,0.02,1.0,1.0,1.03,1.03,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
562,9564,2259.87,1.93,115.0,16.76,673.0,75878.0,189200.0,21.6,87.72,8.7,1.33,0.25,0.46,0.04,1.47,0.02,7.0,4.0,3.48,6.09,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
561,9547,1593.0,1.93,110.0,16.76,673.0,75878.0,189200.0,21.6,87.72,8.7,1.33,0.25,0.46,0.04,1.47,0.02,2.0,1.0,0.91,1.82,0,0,0,4.858823529411764,3244.266470588235,87.53235294117648,8.47,1.877058823529412,0.2364705882352942,0.548235294117647,0.034705882352941184,1.1876470588235295,0.11117647058823532,64719.68294117646,722.6205882352941,6.164705882352941,25.41176470588235,161990.58470588236,8.882352941176471,23.74117647058823,294.8235294117647,21.728235294117646,8.882352941176471,2.442941176470588,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
588,10006,3053.02,9.82,204.0,19.07,320.0,33913.99,86599.96,14.3,93.35,4.65,1.18,0.26,0.07,0.0,0.43,0.07,2.0,1.0,0.49,0.98,0,0,0,9.167,4728.638000000001,89.425,8.266,1.178,0.15,0.308,0.020999999999999998,0.5730000000000001,0.082,39066.280000000006,399.8,6.0249999999999995,23.4,125769.90999999999,12.8,20.259999999999998,410.9,18.255,12.8,3.3419999999999996,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
589,10023,5242.36,11.09,450.0,17.62,353.0,34945.84,88599.18,24.2,91.43,6.12,1.13,0.06,0.55,0.02,0.61,0.08,19.0,7.0,1.56,4.22,0,0,0,9.167,4728.638000000001,89.425,8.266,1.178,0.15,0.308,0.020999999999999998,0.5730000000000001,0.082,39066.280000000006,399.8,6.0249999999999995,23.4,125769.90999999999,12.8,20.259999999999998,410.9,18.255,12.8,3.3419999999999996,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
590,10040,6184.98,14.61,948.0,34.54,371.0,27807.0,83700.0,21.2,73.13,23.06,1.54,0.21,1.12,0.06,0.87,0.02,59.0,35.0,3.69,6.22,0,0,0,9.167,4728.638000000001,89.425,8.266,1.178,0.15,0.308,0.020999999999999998,0.5730000000000001,0.082,39066.280000000006,399.8,6.0249999999999995,23.4,125769.90999999999,12.8,20.259999999999998,410.9,18.255,12.8,3.3419999999999996,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
606,10312,2061.0,8.7,172.0,18.2,290.0,38631.0,75500.0,14.9,97.87,0.19,0.53,0.44,0.15,0.0,0.58,0.24,2.0,2.0,1.17,1.17,0,0,0,9.4075,4164.24,96.92750000000001,1.5150000000000001,0.61,0.175,0.1725,0.0,0.49749999999999994,0.1075,35575.0,359.25,3.9774999999999996,17.5,70525.0,10.25,19.975,394.0,20.245,10.25,2.4475000000000002,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.021604938271604937,0
620,10550,1270.0,28.71,13.0,30.77,0.0,74773.0,248400.0,0.0,34.69,64.84,0.39,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.273999999999997,3370.4260000000004,66.976,31.056,0.784,0.166,0.354,0.012,0.6300000000000001,0.026000000000000002,62169.24199999999,444.24399999999997,2.072,4.4,173587.98,2.2,18.936,176.8,16.912,2.2,1.056,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.021604938271604937,0
619,10533,3571.67,6.22,200.0,13.51,638.28,59837.75,149011.43,28.87,78.77,19.56,0.75,0.2,0.2,0.03,0.5,0.0,7.0,5.0,2.5,3.51,0,0,0,11.273999999999997,3370.4260000000004,66.976,31.056,0.784,0.166,0.354,0.012,0.6300000000000001,0.026000000000000002,62169.24199999999,444.24399999999997,2.072,4.4,173587.98,2.2,18.936,176.8,16.912,2.2,1.056,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.021604938271604937,0
618,10516,4356.89,1.33,180.0,9.42,483.06,84476.23,252985.13,26.3,87.53,10.38,0.89,0.14,0.6,0.0,0.44,0.02,5.0,2.0,1.11,2.77,0,0,0,11.273999999999997,3370.4260000000004,66.976,31.056,0.784,0.166,0.354,0.012,0.6300000000000001,0.026000000000000002,62169.24199999999,444.24399999999997,2.072,4.4,173587.98,2.2,18.936,176.8,16.912,2.2,1.056,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.021604938271604937,0
617,10499,3907.68,10.61,231.0,14.47,615.0,45928.0,111300.0,28.1,93.46,3.29,1.23,0.33,0.66,0.0,0.97,0.05,18.0,12.0,5.19,7.79,0,0,0,7.063749999999999,4347.5,86.11125000000001,9.86625,1.6225,0.3925,0.6125000000000002,0.05625,1.30875,0.0375,47091.86875,541.7975,11.95375,40.75,113907.20875,16.875,25.625,325.0,18.16125,16.875,5.141249999999999,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.021604938271604937,0
613,10431,3684.0,4.2,345.0,16.8,560.0,48053.0,113300.0,26.8,83.69,12.54,1.57,0.29,0.56,0.08,1.26,0.03,14.0,8.0,2.32,4.06,0,0,0,7.063749999999999,4347.5,86.11125000000001,9.86625,1.6225,0.3925,0.6125000000000002,0.05625,1.30875,0.0375,47091.86875,541.7975,11.95375,40.75,113907.20875,16.875,25.625,325.0,18.16125,16.875,5.141249999999999,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.021604938271604937,0
612,10414,3025.0,4.2,262.0,16.8,560.0,48053.0,113300.0,26.8,83.69,12.54,1.57,0.29,0.56,0.08,1.26,0.03,13.0,5.0,1.91,4.97,0,0,0,7.063749999999999,4347.5,86.11125000000001,9.86625,1.6225,0.3925,0.6125000000000002,0.05625,1.30875,0.0375,47091.86875,541.7975,11.95375,40.75,113907.20875,16.875,25.625,325.0,18.16125,16.875,5.141249999999999,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.0,0.021604938271604937,0
609,10363,5446.98,8.39,468.0,18.88,421.0,36607.0,66700.0,22.6,96.68,1.87,0.55,0.02,0.26,0.0,0.57,0.06,13.0,7.0,1.5,2.78,0,0,0,9.4075,4164.24,96.92750000000001,1.5150000000000001,0.61,0.175,0.1725,0.0,0.49749999999999994,0.1075,35575.0,359.25,3.9774999999999996,17.5,70525.0,10.25,19.975,394.0,20.245,10.25,2.4475000000000002,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.021604938271604937,0
608,10346,5541.98,11.08,634.0,25.68,365.0,33611.0,70400.0,20.8,97.73,0.65,0.78,0.07,0.2,0.0,0.51,0.07,36.0,20.0,3.15,5.68,0,0,0,9.4075,4164.24,96.92750000000001,1.5150000000000001,0.61,0.175,0.1725,0.0,0.49749999999999994,0.1075,35575.0,359.25,3.9774999999999996,17.5,70525.0,10.25,19.975,394.0,20.245,10.25,2.4475000000000002,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.021604938271604937,0
607,10329,3607.0,9.46,302.0,18.22,361.0,33451.0,69500.0,21.6,95.43,3.35,0.58,0.17,0.08,0.0,0.33,0.06,19.0,12.0,3.97,6.28,0,0,0,9.4075,4164.24,96.92750000000001,1.5150000000000001,0.61,0.175,0.1725,0.0,0.49749999999999994,0.1075,35575.0,359.25,3.9774999999999996,17.5,70525.0,10.25,19.975,394.0,20.245,10.25,2.4475000000000002,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0.0,0.021604938271604937,0
604,10278,4518.0,5.24,198.0,19.37,706.0,47165.0,119000.0,24.0,90.47,5.32,1.8,0.15,0.94,0.02,1.27,0.02,5.0,2.0,1.01,2.52,0,0,0,6.382857142857142,4229.215,94.1257142857143,2.507857142857143,1.6750000000000003,0.12999999999999998,0.6428571428571429,0.01857142857142857,0.8421428571428571,0.057142857142857155,46809.86714285715,610.7092857142858,6.734285714285714,26.642857142857142,122054.92714285714,13.5,22.082142857142856,363.0,19.931428571428572,13.5,3.5699999999999994,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
591,10057,5865.0,12.62,487.0,16.32,410.0,33623.0,87200.0,20.2,76.15,21.21,1.33,0.29,0.12,0.0,0.75,0.15,23.0,12.0,2.46,4.72,0,0,0,9.167,4728.638000000001,89.425,8.266,1.178,0.15,0.308,0.020999999999999998,0.5730000000000001,0.082,39066.280000000006,399.8,6.0249999999999995,23.4,125769.90999999999,12.8,20.259999999999998,410.9,18.255,12.8,3.3419999999999996,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
603,10261,7186.0,5.35,722.0,23.01,670.0,47853.0,109600.0,23.3,91.76,4.04,2.23,0.14,0.65,0.0,1.02,0.17,42.0,25.0,3.46,5.81,0,0,0,6.382857142857142,4229.215,94.1257142857143,2.507857142857143,1.6750000000000003,0.12999999999999998,0.6428571428571429,0.01857142857142857,0.8421428571428571,0.057142857142857155,46809.86714285715,610.7092857142858,6.734285714285714,26.642857142857142,122054.92714285714,13.5,22.082142857142856,363.0,19.931428571428572,13.5,3.5699999999999994,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
601,10227,4020.22,7.71,442.0,19.05,689.0,51076.0,119500.0,25.0,92.96,2.57,2.79,0.08,0.85,0.02,0.72,0.02,15.0,9.0,2.04,3.39,0,0,0,6.382857142857142,4229.215,94.1257142857143,2.507857142857143,1.6750000000000003,0.12999999999999998,0.6428571428571429,0.01857142857142857,0.8421428571428571,0.057142857142857155,46809.86714285715,610.7092857142858,6.734285714285714,26.642857142857142,122054.92714285714,13.5,22.082142857142856,363.0,19.931428571428572,13.5,3.5699999999999994,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
600,10210,5843.78,7.71,413.0,19.05,689.0,51076.0,119500.0,25.0,92.96,2.57,2.79,0.08,0.85,0.02,0.72,0.02,27.0,15.0,3.64,6.54,0,0,0,6.382857142857142,4229.215,94.1257142857143,2.507857142857143,1.6750000000000003,0.12999999999999998,0.6428571428571429,0.01857142857142857,0.8421428571428571,0.057142857142857155,46809.86714285715,610.7092857142858,6.734285714285714,26.642857142857142,122054.92714285714,13.5,22.082142857142856,363.0,19.931428571428572,13.5,3.5699999999999994,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
597,10159,3485.0,4.99,424.0,29.23,570.0,48542.0,140500.0,19.5,93.49,2.78,2.27,0.03,0.83,0.0,0.57,0.03,26.0,16.0,3.77,6.13,0,0,0,6.382857142857142,4229.215,94.1257142857143,2.507857142857143,1.6750000000000003,0.12999999999999998,0.6428571428571429,0.01857142857142857,0.8421428571428571,0.057142857142857155,46809.86714285715,610.7092857142858,6.734285714285714,26.642857142857142,122054.92714285714,13.5,22.082142857142856,363.0,19.931428571428572,13.5,3.5699999999999994,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.0,0.021604938271604937,0
